51804.jpg	あ・・・・
51805.jpg	次はーー目白ーー目白ですーー
51806.jpg	目白駅まで送るよっ
51807.jpg	そっちに着いたらよろしく・・・・
51809.jpg	ドア閉まりますご注意ください
5181.jpg	パ力者！着信拒否などしおって
51810.jpg	ふぅ・・
51811.jpg	何だよ成瀬川・・・・黙ってさよならなんて・・・・
51812.jpg	理由は後で話すから・・・・
51813.jpg	じ・・・・
51814.jpg	け・・景太郎ーーーっ
51815.jpg	じゃあ送る！！
51816.jpg	目白ーー目白ですーー
51818.jpg	東大には実家から通うから心配しないで・・・・
51819.jpg	あ・・・・
5182.jpg	今　家を出たぞ私がわざわざ行ってやるのだ感謝しろ
51820.jpg	・・・・・・
51821.jpg	で・・でも・・・・
51822.jpg	あの・・・・
51823.jpg	・・・・・・・・
51825.jpg	じゃあね景太郎
51826.jpg	え・・あの・・
51827.jpg	うるさいわね叫ばないでよはずかしいっ
51829.jpg	・・・・何よ――あっ
5183.jpg	一緒じゃん
51830.jpg	ひ・・ひいーーっゴ・・ゴメン・・・・
51831.jpg	くっ
51832.jpg	次は池袋池袋ーー
51833.jpg	こいつ・・・・
51835.jpg	成瀬川ーーっ
51836.jpg	・・・・・・・・
51837.jpg	う・・・・
51838.jpg	な・・何よっ降りられなかったじゃないのよーーっ
51839.jpg	そ・・そりゃそうだけど・・・・
5184.jpg	そんな下等生物と一緒にするな！
51840.jpg	・・・・・・
51841.jpg	もういいわよ！池袋で降りて戻るから
51842.jpg	ちょっと・・・・何　通せんぼしてんのよ
51843.jpg	な　なんでなぐるんだよ名前を呼んだだけじゃん
51844.jpg	なっ・・・・
51845.jpg	あっ
51846.jpg	・・・・・・
51847.jpg	ドアが閉まりますーー
51848.jpg	池袋ーー池袋です
51849.jpg	ちょっ・・
5185.jpg	こう？
51853.jpg	しまった！もー１周しちゃったの！？
51854.jpg	・・やるじゃない景太郎・・・・
51855.jpg	まあまあ山手線は環状線だから
51856.jpg	アハハそ・・そうかな・・・・
51857.jpg	パン買ってあるから一緒に食べよ？
51859.jpg	ドアが閉まります
5186.jpg	父がレウコクロリディウムに寄生されてな
51860.jpg	・・・・だ　だから話を聞いてよ成瀬川
51861.jpg	――座んなさいよ景太郎
51862.jpg	それで退寮についてなんだけど・・
51864.jpg	えっ・・あっ！？
51865.jpg	え・・・・
51866.jpg	あ・・
51867.jpg	ああっ
51868.jpg	もしもし　あ　お母さん
5187.jpg	目にも止まらぬ速さで飛べるわ
51870.jpg	ふぅ・・
51872.jpg	目白ーー目白ですーーー
51873.jpg	あ　うん！
51874.jpg	約１時間後―――
51876.jpg	あー聞こえない聞こえない聞きたくないー
51877.jpg	・・・・・・
51878.jpg	・・・・・・
51879.jpg	目白ーー目白ーー
5188.jpg	くっついてると飛べないんだ
51881.jpg	・・・・
51883.jpg	おーこりゃ今日はいい夕焼けになるなあ
51884.jpg	私達・・・・ずっと一緒にいられるのかもね・・・・
51885.jpg	景太郎：・・・・寝てるのかな・・・・
51886.jpg	目白ーー目白ですーー
51887.jpg	あう゛・・・・閉まっちゃったダメねー 私って・・
51888.jpg	降りるなら今ね・・・・
51889.jpg	わあー見て景太郎きれーい
51890.jpg	・・・・うん
51891.jpg	・・・・・・
51892.jpg	ああっ・・・・
51893.jpg	みんな・・・・
51894.jpg	みんながいる！
51895.jpg	・・・・あれ？
51897.jpg	またひなた荘が・・・・
51898.jpg	このエロガッパー
51899.jpg	景太郎・・・・
5190.jpg	もう一度　私を持ち上げろ
51900.jpg	帰ってきたんだよかった・・・・
51901.jpg	あ・・・・
51902.jpg	夢・・・・？
51903.jpg	ひなた荘が・・・・
51904.jpg	もげらん
51905.jpg	待ってみんな・・・・
51907.jpg	・・・・・・？
51908.jpg	受験の日・・・・？
51909.jpg	モトコちゃん・・・・
51910.jpg	スウちゃん・・・・クスクス・・・・
51912.jpg	景太郎・・・・
51913.jpg	楽しかつたよずっとずっと幸せだった
51914.jpg	急にひなた荘がにぎやかになったんだよね
51915.jpg	過去へと向かってるのね・・・・
51917.jpg	あ　瀬田さんだやっぱりかっこいいーー♡
51919.jpg	私が来た
5192.jpg	人間なぞ口をきくのも汚らわしい
51920.jpg	景太郎が来た日だわ・・・・
51921.jpg	あ・・・・
51922.jpg	ようこそひなた荘へ
51923.jpg	しのぶちゃんも来た・・・・
51925.jpg	この夢・・この電車・・そっか
51926.jpg	あ　私もか・・・・・・
51927.jpg	戻りたいなあの日に
51929.jpg	僕と一緒に行ったんでしょどーなの教えてよ
5193.jpg	悪魔なのに飛んでこれなかったの？
51930.jpg	次はひなた荘終点ですーー
51931.jpg	そんなに緊張しなくていいよ
51932.jpg	あ・・・・
51933.jpg	約束する
51934.jpg	え・・・・？
51935.jpg	ふーーん・・
51936.jpg	ん・・・・？あれ・・・・？
51937.jpg	ごめん・・・・私人違いだよ
51938.jpg	だから幸せになれなかったホントにごめん
5194.jpg	鳥に喰われてしまったのだ
51944.jpg	・・・・さて　夢もここまでか
51945.jpg	ふーーーん・・・・
51946.jpg	ホントだよ
51947.jpg	何よこれ終点？
51948.jpg	ようこそ成瀬川なる・・・・
51949.jpg	ねえ知ってる？
51950.jpg	なんか幸せそうなんだけどなあ・・・・
51951.jpg	いやあああ何であんたそんな脳天気なのよ――
51952.jpg	わ・・私は・・・・
51953.jpg	なっ・・何よ　ソレふつう車掌さんが見て回るんじゃ・・・・
51954.jpg	俺は楽しいけど・・・・
51955.jpg	なんか幸せそうなんだけどなあ・・・・
51957.jpg	うーん何だよ成瀬川・・・・
51959.jpg	え・・・・
5196.jpg	あ
51960.jpg	な　何コレどこっ！？
51961.jpg	う～～～ん・・・・
51962.jpg	そっかなあ
51963.jpg	あれっ・・・・！？ちょっと・・・・
51965.jpg	そっかなあ・・・・
51966.jpg	え・・・・！？
51967.jpg	え・・・・
51968.jpg	――色々あったけど今日も楽しくなかった成瀬川？
51969.jpg	景太郎！！起きてよ　景太郎
5197.jpg	で　何しに来たのだ
51970.jpg	みんな　どこ行っちゃったのよ
51971.jpg	まあ　この中で朝まで待ってればそのうち出られるよ
51973.jpg	ぎゃあああ
51974.jpg	ひっ
51975.jpg	いやああ～～～っ
51976.jpg	ひなた婆ちゃん！！
51977.jpg	見ぃつけーたぞえーーー
51978.jpg	け　景太郎でもドアが・・・・
51980.jpg	キャー　パンツ見えてる見えてる
51981.jpg	・・・・・・
51982.jpg	何なのコレーー！？
51983.jpg	・・・・・・ん？今の声聞き覚えがあるぞ
51984.jpg	逃げるんだ成瀬川
51985.jpg	私は・・・・
51987.jpg	な・・・・成瀬川！！
51988.jpg	見つけたぞえ景太郎ーー
51989.jpg	え・・・・
5199.jpg	悪魔なのにそんなんで死んじゃうんだ・・
51990.jpg	に　にげろ～～～～っ
51991.jpg	景太郎・・・・
51992.jpg	ば・・婆ちゃん！？
51993.jpg	ふっふっふ
51994.jpg	窓からなら出られるよ！！
51995.jpg	ひっひいいーおばけーー！？
51996.jpg	ど　どこでもいいから行ってください！！
51997.jpg	戻ってきちゃったの・・・・？
51998.jpg	み　見るな成瀬川ーーっ
51999.jpg	ひいい
52.jpg	こらっこのやろ
520.jpg	新人たちとの合同訓練に参加するの
52000.jpg	あれ・・・・こ　ここは・・
52001.jpg	だめだよこんなんばっかだよ
52002.jpg	もう大丈夫だよ成瀬川・・・・
52003.jpg	待たんか景太郎～～～
52004.jpg	ぎゃあああ～～～！？
52005.jpg	うっ！！メール！？
52007.jpg	お おりますおろしてくださーい
52008.jpg	ふーー何とかまいたか
52009.jpg	ひい
52010.jpg	？
52011.jpg	ひいーーーき　来たーーっ
52012.jpg	どちらまで？
52013.jpg	ひ・・ひなた荘・・・・・・？
52014.jpg	ひいいーーっお婆ちゃんからメールが大量にーー！？
52017.jpg	タ・・・・タクシーッ
52018.jpg	いいからこっちヘ！
52019.jpg	やっぱり不幸よもういいよここで別れようよ
5202.jpg	そんな事だからお前はダメなんだ
52020.jpg	・・・・・・
52021.jpg	教えてやるぞえ～～
52022.jpg	私・・・・
52023.jpg	景太郎・・・・？
52024.jpg	不幸なんかじゃないよ！！
52026.jpg	うっ・・・・
52027.jpg	景太郎・・私もうダメ・・・・
52028.jpg	不幸だわ不幸よ・・・・
52029.jpg	婆ちゃん
5203.jpg	飛ばないの？
52030.jpg	ーー約束の女の子が誰なのか・・・・
52031.jpg	くっ・・
52032.jpg	うれしいよ　楽しいよ　今！！
52033.jpg	お前たち不幸なのかえ？
52035.jpg	ああっ
52036.jpg	！
52037.jpg	成潮川！！立つんだ逃げるよ
52038.jpg	もういいわよ別れようよ・・
52039.jpg	そうだろ成瀬川！！
5204.jpg	大体人間界なんて来たくなかったんだよ
52040.jpg	成瀬川・・
52041.jpg	景太郎～～～～フォッフォッフォ
52042.jpg	き・・聞きたくないですぅ～～～～っ
52043.jpg	・・・・・・
52044.jpg	不幸じゃないよ幸せだよ！
52045.jpg	け・・・・
52047.jpg	・・・・うっけ　景太郎・・
5205.jpg	あ
52051.jpg	一緒に勉強できて幸せだ！
52052.jpg	成瀬川の裸見ちゃってサイコーだぶんなぐられたってうれしいよ
52053.jpg	そんなことで不幸にできるならしてみればいいんだ
52055.jpg	け・・・・景太郎・・・・
52057.jpg	・・・・一緒にいてよ・・・・
52058.jpg	おフロのぞかれたって楽しかったーーっ
52060.jpg	け・・・・景太郎・・・・
52061.jpg	景太郎ぶんなぐるともっと楽しい！！
52062.jpg	わ・・・・わ・・・・
52064.jpg	私もーーっ
52065.jpg	うん・・・・
52066.jpg	ねぇ婆・・・・
52067.jpg	キャ
52068.jpg	・・・・へ？
5207.jpg	どうだっ
52070.jpg	・・・・ん？
52071.jpg	わーーーっ♡
52072.jpg	うわぁ・・・・
52073.jpg	あ・・・・
52075.jpg	そこになおれい盗っ人め！！
52076.jpg	きれい・・・・
52077.jpg	みんなにも見せてあげたいよ・・・・
52078.jpg	わーーっ何だ何だーー
52079.jpg	・・・・俺こいつのこと・・・・好きなんだ・・・・
52080.jpg	何～～～！？
52081.jpg	ひ・・・・
52083.jpg	モ　モトコちゃん？
52085.jpg	ス　スウちゃんもーーっ！？
52086.jpg	もちろんだよよく戻ってきてくれたねーー！
52087.jpg	本当ですかセンパイ
52089.jpg	はううっもーダメですよねもう一度ここに戻るなんて・・・・
5209.jpg	何だ　この部屋ウチのゴミ箱より小さいではないか
52090.jpg	な・・なにか両親が離婚するって聞いて帰ってみたら・・・・
52091.jpg	おーーっす帰ってきたでーーっ♡
52092.jpg	やっぱりほかの下宿さがします
52094.jpg	道場はどーしたのーーっ
52095.jpg	あの・・・・セ　センパイ・・・・？
52096.jpg	え・・・・あ　あれ・・・・？
52097.jpg	ギャーー
52098.jpg	あわわっ・・・・スミマセン
52099.jpg	OKだよぜひ戻ってきてよ
52100.jpg	どーしたの一体ーーーっ！？
52101.jpg	モ　モトコちゃーん
52102.jpg	し・・しのぶちゃーーん！？
52105.jpg	待った待ったしのぶちゃん
52106.jpg	どうにも後継ぎ問題もうやむやになってしまい・・・・
52107.jpg	やっほーっ
52108.jpg	おーーっ♡みんなおそろいやなーー
52109.jpg	そ・・それはこっちのセリフだよーーっ
5211.jpg	わっ　速い！
52111.jpg	ん・・・・何だアレは
52112.jpg	じ　実は我が道場が急に国の重要文化財に指定されてしまって
52114.jpg	そうですよよく見てくださいなるさん♡
52115.jpg	ところでなるさん　こんな所で何を・・・・？
52116.jpg	ナハハ　何やなる　大げさな・・
52117.jpg	あ　そうだ　お婆ちゃん
52118.jpg	当ったり前やん♡
52119.jpg	み・・・・みんな
5212.jpg	なっ　なっ何言ってる貴族だぞ！
52121.jpg	やっぱりひなた荘が一番ですもの
52122.jpg	わーー連れてきたんですかー
52123.jpg	ほら浦島君こんなに生まれましたよー♡
52124.jpg	・・・・ん？どーした　なる泣いとんのか？
52125.jpg	何言うとんのや　なるお地蔵さんやないか
52126.jpg	これで大体目的は達したのでしょう・・・・
52127.jpg	え・・・・
52128.jpg	お婆ちゃん来てらしたんですか！？
52129.jpg	キツネ・・・・むつみさーん！？
5213.jpg	無礼者!!
52130.jpg	何や結局みんな帰ってきたんかいな
52131.jpg	う・・うそーーっ
52133.jpg	ホホ♡
52134.jpg	みんなーーっ♡
52135.jpg	・・・・じゃ行きますかお婆ちゃん
52136.jpg	ふむ・・・・
52137.jpg	なんや　おかしななるやんやな　ナハハ
52138.jpg	・・・・ふおっふおっふおっ
52139.jpg	うん　屋根の上に・・・・
52140.jpg	帰ってきてくれたのね・・・・
52141.jpg	２人で仲良く・・・・
